Product_Brand,Product_Name,Product_Type,Product_Category,Product_Original_Price,Product_Offer_Price,Product_Discount,Product_Rating,Product_Ratings_Count,Product_Reviews_Count,Product_Highlight,Product_Stock_Status,Product_Rating_Scale,Product_Price_Difference
Bath & Body Works,"Bath & Body Works Brightest Bloom Body
Wash (295ml)",Bath & Body,Bath & Shower,2099,1799,14,0.0,0,0,,In Stock,Low,300
Bath & Body Works,"Bath & Body Works At The Beach Sand &
Sea Salt Scrub (187gm)",Skin Care,Cleansers,2399,2049,15,4.1,7,1,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Bahamas Passionfruit &
Banana Flower Exfoliating Glow Body
Scrub (187g)",Bath & Body,Body Care,2499,2149,14,5.0,1,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Ridgeline Ultimate
Hydration Body Cream (226g)",Bath & Body,Body Care,2199,1899,14,5.0,1,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Champagne Apple &
Honey Gentle & Clean Foaming Hand Soap
(259ml)",Bath & Body,Bath & Shower,1099,699,36,0.0,0,0,,In Stock,Low,400
Bath & Body Works,"Bath & Body Works Sparkling Orange
Spritz Fine Fragrance Mist For Her
(236ml)",Bath & Body,Fragrances,2099,1799,14,4.2,26,8,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Sea & Sandstone Gentle
& Clean Foaming Hand Soap (259ml)",Bath & Body,Bath & Shower,1099,699,36,5.0,1,0,,In Stock,High,400
Bath & Body Works,"Bath & Body Works Vanilla Bean Noel
Moisturizing Body Wash (295ml)",Bath & Body,Bath & Shower,2499,2149,14,5.0,2,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Bright Christmas
Morning Ultimate Hydration Body Cream
(226g)",Bath & Body,Body Care,2299,1949,15,5.0,3,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Meet Me In Miami
Ultimate Hydration Body Cream (226 g)",Bath & Body,Body Care,2099,1799,14,4.7,3,1,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Jolly Gingerbread
Village Ultimate Hydration Body Cream
(226g)",Bath & Body,Body Care,2299,1949,15,5.0,3,2,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Chasing Fireflies Mini
Perfume Spray For Her (7ml)",Bath & Body,Fragrances,1699,1349,21,4.2,5,2,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Backyard Honeysuckle
3-Wick Candle (411g)",Accessories & Life Style,Home & Decor,3299,1999,39,5.0,1,0,,In Stock,High,1300
Bath & Body Works,"Bath & Body Works Brightest Bloom Mini
Gift Box Set (251ml)",Kits & Combos,Combo,3999,0,0,0.0,0,0,,In Stock,Low,3999
Bath & Body Works,Bath & Body Works Noir Cologne (100ml),Bath & Body,Fragrances,6499,5449,16,4.6,22,4,,In Stock,High,1050
Bath & Body Works,"Bath & Body Works Waikiki Beach Coconut
Exfoliating Glow Body Scrub (187g)",Bath & Body,Body Care,2499,2149,14,5.0,2,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Ultimate Beard & Face
Wash (118ml)",Skin Care,Cleansers,1799,1549,14,4.3,12,0,,In Stock,High,250
Bath & Body Works,"Bath & Body Works Dark Velvet Oud
Fragrance mist (100ml)",Bath & Body,Fragrances,6499,5449,16,0.0,0,0,,In Stock,Low,1050
Bath & Body Works,"Bath & Body Works Fresh Amalfi Lemon
3-Wick Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Black Cherry Merlot
Gentle & Clean Foaming Hand Soap (259ml)",Bath & Body,Bath & Shower,999,699,30,5.0,5,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Palo Santo Vanilla
3-Wick Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Chasing Fireflies
Moisturizing Body Wash (295ml)",Bath & Body,Bath & Shower,2099,1799,14,4.8,5,1,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Lavender + Vanilla
Shea Butter Cleansing Bar (141.75 g)",Skin Care,Cleansers,899,749,17,5.0,2,0,,In Stock,High,150
Bath & Body Works,"Bath & Body Works Recharge Orange Ginger
Moisturizing Body Lotion (192ml)",Bath & Body,Body Care,2299,1949,15,4.5,6,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Pure Wonder
Moisturizing Body Wash (295ml)",Bath & Body,Bath & Shower,2499,2149,14,1.0,1,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Dark Velvet OUD
Diamond Shimmer Mist For Her (145ml)",Bath & Body,Fragrances,2199,1899,14,3.0,2,1,,In Stock,Medium,300
Bath & Body Works,"Bath & Body Works Waikiki Beach Coconut
Exfoliating Beach Body Scrub (187 g)",Bath & Body,Body Care,2399,2049,15,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Gingham Legend
Antiperspirant Deodorant (77g)",Bath & Body,Fragrances,1499,1299,13,3.0,2,0,,In Stock,Medium,200
Bath & Body Works,"Bath & Body Works Musk Perfume Mist
(177ml)",Bath & Body,Fragrances,2199,1899,14,3.5,4,0,,In Stock,Medium,300
Bath & Body Works,"Bath & Body Works Gingham Sampler Mini
Gift Box Set (5 pcs)",Kits & Combos,Combo,5999,0,0,4.0,2,2,,In Stock,High,5999
Bath & Body Works,"Bath & Body Works Calypso Clementine Eau
De Parfum (50ml)",Bath & Body,Fragrances,6499,5449,16,0.0,0,0,,In Stock,Low,1050
Bath & Body Works,"Bath & Body Works Sensitive Skin With
Collodial Oatmeal Moisturizing Body Wash
(295ml)",Bath & Body,Bath & Shower,2199,1899,14,3.1,7,0,,In Stock,Medium,300
Bath & Body Works,"Bath & Body Works Canyon Ultimate
Hydration Body Cream (226g)",Bath & Body,Body Care,2099,1799,14,4.3,3,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Cucumber Cedarwood
Ultimate Hydration Body Cream (226g)",Bath & Body,Body Care,2199,1899,14,5.0,1,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Water Ultra Hydration
With Hyaluronic Acid Body Butter (185 g)",Bath & Body,Body Care,2499,2149,14,4.7,3,1,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Into The Night Body
Wash (295ml)",Bath & Body,Bath & Shower,2099,1799,14,0.0,0,0,,In Stock,Low,300
Bath & Body Works,"Bath & Body Works Noir Travel Size Body
Wash (88ml)",Bath & Body,Bath & Shower,1099,849,23,5.0,2,0,,In Stock,High,250
Bath & Body Works,"Bath & Body Works Frosted Cranberry
Gentle & Clean Foaming Hand Soap (259ml)",Bath & Body,Bath & Shower,1099,699,36,3.0,2,0,,In Stock,Medium,400
Bath & Body Works,"Bath & Body Works Sunset In Maui 3-Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3299,1999,39,0.0,0,0,,In Stock,Low,1300
Bath & Body Works,"Bath & Body Works Eucalyptus Lavender
Ultimate Hydration Body Cream (226 g)",Bath & Body,Body Care,2299,1949,15,4.5,27,2,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Champagne Apple &
Honey Cleansing Gel Hand Soap (236ml)",Bath & Body,Bath & Shower,1099,699,36,5.0,1,1,,In Stock,High,400
Bath & Body Works,"Bath & Body Works Calypso Clementine
Moisturizing Body Wash (295ml)",Bath & Body,Bath & Shower,2199,1899,14,4.0,1,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Champagne Toast Gift
Box Set (767ml)",Kits & Combos,Combo,6999,0,0,0.0,0,0,,In Stock,Low,6999
Bath & Body Works,"Bath & Body Works Golden Berry Mistletoe
Ultimate Hydration Body Cream (226g)",Bath & Body,Body Care,2299,1949,15,5.0,3,1,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Japanese Cherry
Blossom Travel Size Fine Fragrance Mist
(75g)",Bath & Body,Fragrances,1099,849,23,0.0,0,0,,In Stock,Low,250
Bath & Body Works,"Bath & Body Works Butterfly Body Wash
(295ml)",Bath & Body,Bath & Shower,1999,1699,15,5.0,3,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Sea Salt Coast
Ultimate Hydration Body Cream (226g)",Bath & Body,Body Care,2199,1899,14,5.0,2,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Water Ultra Hydration
With Hyaluronic Acid Body Lotion (230ml)",Bath & Body,Body Care,2099,1799,14,5.0,1,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Champagne Toast Gentle
& Clean Foaming Hand Soap (259ml)",Bath & Body,Bath & Shower,1099,699,36,5.0,1,0,,In Stock,High,400
Bath & Body Works,"Bath & Body Works Champagne Toast
Moisturizing Conditioner (473ml)",Hair,hair care,2099,1799,14,5.0,1,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Ultimate Beard &
Scruff Cream (113 g)",Skin Care,Moisturizers,1799,1549,14,4.0,6,0,,In Stock,High,250
Bath & Body Works,"Bath & Body Works Ocean Travel Size
Ultimate Hydration Body Cream (70g)",Bath & Body,Body Care,1099,849,23,3.9,17,1,,In Stock,Medium,250
Bath & Body Works,"Bath & Body Works Pink Pineapple Sunrise
Gentle & Clean Foaming Hand Soap (259ml)",Bath & Body,Bath & Shower,1099,699,36,4.0,2,0,,In Stock,High,400
Bath & Body Works,"Bath & Body Works Orange Ginger Ultimate
Hydration Body Cream (226g)",Bath & Body,Body Care,2199,1899,14,4.3,29,6,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Twisted Peppermint
Ultimate Hydration Body Cream (226g)",Bath & Body,Body Care,2299,1949,15,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Ridgeline Cologne
(100ml)",Bath & Body,Fragrances,6499,5449,16,5.0,1,0,,In Stock,High,1050
Bath & Body Works,"Bath & Body Works Gingham Hero Ultimate
Hydration Body Cream (226g)",Bath & Body,Body Care,2299,1949,15,4.5,2,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Gingham Gorgeous Mini
Perfume Spray For Her (7ml)",Bath & Body,Fragrances,1699,1349,21,4.1,14,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Tropidelic Exfoliating
Glow Body Scrub (226g)",Bath & Body,Body Care,2499,2149,14,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Chasing Fireflies
Creamy Body Scrub (226 g)",Bath & Body,Body Care,2399,2049,15,5.0,1,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Strawberry Kiwi Gentle
& Clean Foaming Hand Soap (259ml)",Bath & Body,Bath & Shower,999,699,30,2.0,2,1,,In Stock,Low,300
Bath & Body Works,"Bath & Body Works Bouquets Mini Fine
Fragrance Mist Set (225ml)",Kits & Combos,Combo,3999,0,0,0.0,0,0,,In Stock,Low,3999
Bath & Body Works,"Bath & Body Works Lime Vetiver
Moisturizing Body Lotion (192ml)",Bath & Body,Body Care,2199,1899,14,4.0,1,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Pumpkin Pecan Waffles
Gentle & Clean Foaming Hand Soap (259ml)",Bath & Body,Bath & Shower,1099,699,36,0.0,0,0,,In Stock,Low,400
Bath & Body Works,"Bath & Body Works Sensitive Skin With
Collodial Oatmeal Body Lotion (230ml)",Bath & Body,Body Care,2099,1799,14,3.8,4,0,,In Stock,Medium,300
Bath & Body Works,Bath & Body Works Ocean Cologne (100ml),Bath & Body,Fragrances,6499,5449,16,3.9,18,1,,In Stock,Medium,1050
Bath & Body Works,"Bath & Body Works Brightest Bloom Eau de
Parfum (100ml)",Bath & Body,Fragrances,6999,5799,17,0.0,0,0,,In Stock,Low,1200
Bath & Body Works,"Bath & Body Works Gingham Travel Size
Fine Fragrance Mist (75ml)",Bath & Body,Fragrances,1099,849,23,0.0,0,0,,In Stock,Low,250
Bath & Body Works,Bath & Body Works Bourbon Cologne (15ml),Bath & Body,Fragrances,6499,5449,16,4.6,29,6,,In Stock,High,1050
Bath & Body Works,"Bath & Body Works Lime Vetiver Ultimate
Hydration Body Cream (226g)",Bath & Body,Body Care,2199,1899,14,1.0,1,0,,In Stock,Low,300
Bath & Body Works,"Bath & Body Works Sea Salt Coast Creamy
Body Scrub (226g)",Bath & Body,Body Care,2499,2149,14,5.0,1,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Woodlands 3-In-1 Hair,
Face & Body Wash (295ml)",Bath & Body,Bath & Shower,2099,1799,14,5.0,2,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Mango Papaya Paradise
Gentle & Clean Foaming Hand Soap (259ml)",Bath & Body,Bath & Shower,1099,699,36,0.0,0,0,,In Stock,Low,400
Bath & Body Works,"Bath & Body Works Gingham Hero
Antiperspirant Deodorant (77g)",Bath & Body,Fragrances,1499,1299,13,5.0,1,0,,In Stock,High,200
Bath & Body Works,"Bath & Body Works Find Serenity Mimosa &
Spearmint Ultimate Hydration Body Cream
(226 g)",Bath & Body,Body Care,2199,1899,14,4.0,1,0,,In Stock,High,300
Bath & Body Works,"Bath & Body Works Brightest Bloom
Diamond Shimmer Mist (145ml)",Bath & Body,Fragrances,2299,1949,15,4.7,3,1,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Calypso Clementine
Ultimate Hydration Body Cream (226g)",Bath & Body,Body Care,2199,1899,14,3.7,3,1,,In Stock,Medium,300
Bath & Body Works,"Bath & Body Works Winter Candy Apple
Moisturizing Body Wash (295ml)",Bath & Body,Bath & Shower,2499,2149,14,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Ultimate Daily Face
Lotion (100ml)",Skin Care,Moisturizers,1699,1449,15,3.7,7,0,,In Stock,Medium,250
Bath & Body Works,"Bath & Body Works Bamboo & Eucalyptus
3-Wick Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Tropidelic Mini
Perfume Spray (7ml)",Bath & Body,Fragrances,1699,1349,21,5.0,1,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Gingham Travel Size
Shower Gel (88ml)",Bath & Body,Bath & Shower,1099,879,20,4.7,42,12,,In Stock,High,220
Bath & Body Works,"Bath & Body Works Kitchen Lemon Gentle &
Clean Foaming Hand Soap (259ml)",Bath & Body,Bath & Shower,999,699,30,2.5,2,0,,In Stock,Low,300
Bath & Body Works,"Bath & Body Works Calypso Clementine
Bath Fizzy (113g)",Bath & Body,Bath & Shower,1199,1049,13,0.0,0,0,,In Stock,Low,150
Bath & Body Works,"Bath & Body Works Lavender Vanilla
Shower Steamers (Pack of 6)(136g)",Kits & Combos,Combo,2299,1949,15,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Waikiki Beach Coconut
3-Wick Candle (411g)",Accessories & Life Style,Home & Decor,3299,1999,39,5.0,1,0,,In Stock,High,1300
Bath & Body Works,"Bath & Body Works Roasted Sesame 3-Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Bali Rainforest 3-Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3299,1999,39,0.0,0,0,,In Stock,Low,1300
Bath & Body Works,"Bath & Body Works Gingham Gorgeous
Moisturizing Body Wash (295ml)",Bath & Body,Bath & Shower,2499,2149,14,4.7,61,6,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Ultimate Exfoliating
Face Wash (113 g)",Skin Care,Cleansers,1899,1649,13,4.0,8,0,,In Stock,High,250
Bath & Body Works,"Bath & Body Works Gingham Body Wash
(295ml)",Bath & Body,Bath & Shower,2099,1799,14,0.0,0,0,,In Stock,Low,300
Bath & Body Works,"Bath & Body Works Gingham Gorgeous
Foaming Sugar Body Scrub (226 g)",Bath & Body,Body Care,2399,2049,15,4.6,10,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Santorini Coast 3-Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Anna's Garden 3-Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3299,1999,39,4.0,1,0,,In Stock,High,1300
Bath & Body Works,"Bath & Body Works Gingham Foaming Sugar
Body Scrub (226 g)",Bath & Body,Body Care,2399,2049,15,4.4,10,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Calypso Clementine
Travel Size Body Wash (88ml)",Bath & Body,Bath & Shower,1099,849,23,4.3,3,1,,In Stock,High,250
Bath & Body Works,"Bath & Body Works Canyon Cologne For Him
(100ml)",Bath & Body,Fragrances,6499,5449,16,0.0,0,0,,In Stock,Low,1050
Bath & Body Works,"Bath & Body Works Japanese Cherry
Blossom Gentle & Clean Foaming Hand Soap
(259ml)",Bath & Body,Bath & Shower,999,699,30,0.0,0,0,,In Stock,Low,300
Bath & Body Works,"Bath & Body Works Sparkling Watermelon
3-Wick Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Gingham Fresh Foaming
Sugar Scrub (226 g)",Skin Care,Cleansers,2499,2149,14,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Water Lily Springs
Creamy Body Scrub (226g)",Bath & Body,Body Care,2499,2149,14,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Japanese Cherry
Blossom Holiday Gift Set (3 pcs)",Kits & Combos,Combo,6999,0,0,0.0,0,0,,In Stock,Low,6999
Bath & Body Works,"Bath & Body Works Brightest Bloom Travel
Size Body Cream (70g)",Bath & Body,Body Care,1099,849,23,3.0,2,0,,In Stock,Medium,250
Bath & Body Works,"Bath & Body Works Ultimate Daily Face
Wash (113 g)",Skin Care,Cleansers,1699,1449,15,4.3,3,0,,In Stock,High,250
Bath & Body Works,"Bath & Body Works Woodlands Body Spray
(104 g)",Bath & Body,Fragrances,1699,1449,15,0.0,0,0,,In Stock,Low,250
Bath & Body Works,"Bath & Body Works Glowing With Fruit
Enzymes Body Polish (226g)",Bath & Body,Body Care,2499,2149,14,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Lavender Vanilla Bath
Fizzy (130 g)",Bath & Body,Bath & Shower,1199,1049,13,4.0,7,1,,In Stock,High,150
Bath & Body Works,"Bath & Body Works Cardamom Vetiver
3-Wick Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Ultimate Gift Box Set
(5pcs)",Kits & Combos,Combo,5999,0,0,5.0,1,0,,In Stock,High,5999
Bath & Body Works,"Bath & Body Works Tiki Beach 3-Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3299,1999,39,0.0,0,0,,In Stock,Low,1300
Bath & Body Works,"Bath & Body Works Sensitive Skin With
Collodial Oatmeal Body Butter (185 g)",Bath & Body,Body Care,2499,2149,14,2.0,1,1,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Pumpkin Pecan Waffles
Cleansing Gel Hand Soap (236ml)",Bath & Body,Bath & Shower,1099,699,36,0.0,0,0,,In Stock,Low,400
Bath & Body Works,"Bath & Body Works Bright Christmas
Morning Exfoliating Glow Body Scrub
(226g)",Bath & Body,Body Care,2499,2149,14,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Greenhouse Fern 3-Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3299,1999,39,0.0,0,0,,In Stock,Low,1300
Bath & Body Works,"Bath & Body Works Vanilla Bean Noel Bath
Fizzy (130g)",Bath & Body,Bath & Shower,1699,1449,15,0.0,0,0,,In Stock,Low,250
Bath & Body Works,"Bath & Body Works First Sight 3-Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Bronzed Sunset 3-Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Water Ultra Hydration
with Hyaluronic Acid Body Cream (226g)",Bath & Body,Body Care,2299,1949,15,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Brightest Bloom Creamy
Body Scrub (226g)",Bath & Body,Body Care,2499,2149,14,5.0,1,0,,In Stock,High,350
Bath & Body Works,"Bath & Body Works Sea Salt & Sails
3-Wick Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Graphite Cologne
(100ml)",Bath & Body,Fragrances,6499,5449,16,4.8,4,1,,In Stock,High,1050
Bath & Body Works,"Bath & Body Works Brightest Bloom
Moisturizing Body Wash (295ml)",Bath & Body,Bath & Shower,2499,2149,14,0.0,0,0,,In Stock,Low,350
Bath & Body Works,"Bath & Body Works Winter Candy Apple
Bath Fizzy (130g)",Bath & Body,Bath & Shower,1699,1449,15,0.0,0,0,,In Stock,Low,250
Bath & Body Works,"Bath & Body Works Sugared Lemonade
3-Wick Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,0.0,0,0,,In Stock,Low,1500
Bath & Body Works,"Bath & Body Works Pineapple Mango 3-Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3299,1999,39,4.0,4,1,,In Stock,High,1300
Bath & Body Works,"Bath & Body Works Gingham Gorgeous
Travel Size Ultimate Hydration Body
Cream (70 g)",Bath & Body,Body Care,1099,849,23,0.0,0,0,,In Stock,Low,250
Bath & Body Works,"Bath & Body Works Sedona Sandstone
3-Wick Candle (411g)",Accessories & Life Style,Home & Decor,3299,1999,39,0.0,0,0,,In Stock,Low,1300
Bath & Body Works,"Bath & Body Works Japanese Cherry
Blossom Signature Single Wick Candle
(227g)",Accessories & Life Style,Home & Decor,2299,1299,44,0.0,0,0,,In Stock,Low,1000
Bath & Body Works,"Bath & Body Works Eucalyptus Spearmint
Bath Fizzy (130 g)",Bath & Body,Bath & Shower,1199,1049,13,5.0,3,0,,In Stock,High,150
Bath & Body Works,"Bath & Body Works Gingham Fresh Fine
Fragrance Mist (236ml)",Bath & Body,Fragrances,2199,1899,14,0.0,0,0,,In Stock,Low,300
Bath & Body Works,"Bath & Body Works Waikiki Beach Coconut
Signature Single Wick Candle (227g)",Accessories & Life Style,Home & Decor,2299,1299,44,0.0,0,0,,In Stock,Low,1000
Bath & Body Works,"Bath & Body Works Brightest Bloom Travel
Size Body Wash (88ml)",Bath & Body,Bath & Shower,1099,849,23,5.0,1,0,,In Stock,High,250
Bath & Body Works,"Bath & Body Works Teakwood Travel Size
Body Wash (88ml)",Bath & Body,Bath & Shower,1099,849,23,0.0,0,0,,In Stock,Low,250
Bath & Body Works,"Bath & Body Works Pink Gumball 3 Wick
Candle (411g)",Accessories & Life Style,Home & Decor,3499,1999,43,5.0,2,1,,In Stock,High,1500
